sec,nanosec,accel_x,accel_y,accel_z,accel_nograv_x,accel_nograv_y,accel_nograv_z,pos_x,pos_y,pos_z,vel_x,vel_y,vel_z,gyro_x,gyro_y,gyro_z,ori_qx,ori_qy,ori_qz,ori_qw
0,100000000,0.30056569451432336,-0.25859901267739394,9.829320285322106,-0.035503853358643346,0.09897149184050548,0.036752237284456396,0.002670288050040881,-0.0008392333945170805,-0.0005567073848649073,0.024113297269960365,-0.0026326933392610704,0.0017867372079892335,0.020057812263386127,-0.0011879684975009807,0.007686830384945601,-0.01849211592820049,-0.01678174861705213,-0.007081227255095237,0.9996630786332033
0,110000000,0.2998446997449573,-0.2627683001438796,9.806030190821577,-0.035963563505501964,0.09218965252727941,0.013632855212016997,0.002909645593319965,-0.0008607221236349716,-0.0005374015820294176,0.023757445200506794,-0.0016763555498582284,0.0020358910557265932,0.016746957678116254,-0.008166393030828221,0.009188038632378681,-0.018400046850511123,-0.01680842785346802,-0.007034727532446248,0.9996646575915036
0,120000000,0.29807301388405844,-0.26802780828815137,9.786074262008466,-0.03820529149294016,0.08476933213735119,-0.006160589166415379,0.0031453919301043243,-0.0008729972081749082,-0.0005167047775245237,0.02338808594038173,-0.0007910285589711574,0.0020704807712095983,0.013997003637262953,-0.013751043620539324,0.01031810551408068,-0.01832364459170495,-0.01686628335454605,-0.00698299431532178,0.9996654492004178
0,130000000,0.29511236830845,-0.27431776776990635,9.769458920611278,-0.04222903732095802,0.07671053067072084,-0.022628095850840614,0.00337730288754301,-0.0008768006801762596,-0.0004965963157887998,0.02298739931117939,1.6902822633122275e-05,0.0019237657313783108,0.011808045397902447,-0.017942032090509628,0.011076755337090863,-0.018259984585303125,-0.01694837826880504,-0.006927605069208715,0.9996656109544866
0,140000000,0.29082655424225146,-0.28157925069011314,9.75619086646984,-0.04803480098955547,0.06801324812738835,-0.035769664841258736,0.0036049760911396334,-0.0008729384197891932,-0.00047872294749140565,0.022537565134493974,0.0007410537841875874,0.0016290053131728052,0.010180173140961254,-0.020739466449288216,0.011463719399151875,-0.018206144989955615,-0.017047776006090497,-0.006870143341425361,0.9996652993619011
0,150000000,0.28508099238137974,-0.28975403268810396,9.746276959030121,-0.055622582498732545,0.05867748450735374,-0.04558529613766969,0.0038278309644965702,-0.0008622801552640169,-0.0004643988295303103,0.02202076323191968,0.0013750395149252144,0.0012194588935331603,0.009113471928387021,-0.022143450869039405,0.011478735966039875,-0.018159207880475946,-0.017157539719979648,-0.006812196021304189,0.9996646717701283
0,160000000,0.277742299368125,-0.29878445970194994,9.739724076312411,-0.06499238184848925,0.04870323981061695,-0.05207498974007355,0.004045108729400226,-0.0008457594629582843,-0.00045460552503495677,0.021419173425050713,0.001912475204078986,0.0007283858493994371,0.008608021688914398,-0.02215408567275125,0.011121550262266574,-0.018116259954786603,-0.017270731972620336,-0.006755351397802588,0.9996638875991634
0,170000000,0.26867785108970493,-0.30861331925435914,9.736538951913575,-0.07614419903882558,0.03809051403717801,-0.055238745648470276,0.004255872406019989,-0.0008243737673510054,-0.0004499920033662619,0.02071497553548129,0.00234697604088188,0.0001890455577117109,0.008663897231131944,-0.020771467329482277,0.010391914474055521,-0.018074392756099743,-0.017380414582403723,-0.006701198013381838,0.999663108982535
0,180000000,0.2577553428207402,-0.31918371619395824,9.736727990413558,-0.08907803406974149,0.026839307187037004,-0.05507656386285994,0.0044590068125955895,-0.0007991843410195543,-0.0004508746401166164,0.019890349384805613,0.0026721572145668735,-0.0003653026045899435,0.00928116828254777,-0.017995688457409627,0.009289587763516197,-0.018030702410327847,-0.017479648654222642,-0.006651324312839802,0.9996625008163508
0,190000000,0.2448423462848773,-0.33043895289431474,9.740297061365249,-0.10379388694123709,0.014949619260193794,-0.05158844438324241,0.004653218565607631,-0.0007713163046432214,-0.0004572372171045558,0.01892747479461786,0.0028816339143669448,-0.0009013992605654611,0.01045989955335662,-0.013826837834446869,0.007814336292925628,-0.01798228887906145,-0.01756149479181541,-0.006607319085795548,0.9996622302167095
0,200000000,0.22980586377458098,-0.3423224139888233,9.747251271854946,-0.12029175765331225,0.002421450256648472,-0.04477438720961781,0.004837036079806012,-0.0007419586270156486,-0.0004687309223836422,0.017808531586512275,0.0029690213295150763,-0.0013859850332747698,0.012200150823606851,-0.008265000416193751,0.005965933258040652,-0.01792625472839207,-0.017619013491810664,-0.006570772701702981,0.9996624653857374
0,210000000,0.21255245023527652,-0.35478541627458005,9.757593544310982,-0.13857164620596701,-0.010745199823598992,-0.03463439234198605,0.0050088095680109745,-0.0007123641250341706,-0.0004846743502358031,0.016515699582083022,0.002927934649244242,-0.0017858005457777942,0.014263489606366274,-0.002568061000318975,0.004031187159153302,-0.017860131304288714,-0.01764736173603351,-0.006542860279046735,0.9996633319837834
0,220000000,0.19314982785835655,-0.3678109278500273,9.7713213988748,-0.15863355259920145,-0.024550330980548596,-0.021168459780347204,0.005166711041539429,-0.0006838494637175785,-0.0005040535011757719,0.015031158602924335,0.0027519890627874235,-0.002067586421134468,0.016411417259286666,0.002006164697630532,0.002297155158785244,-0.01778315963904357,-0.017650081397250883,-0.006523085261365116,0.9996647854248921
0,230000000,0.17170570804226565,-0.3813894966355563,9.788431429436738,-0.18047747683301546,-0.038993943214200355,-0.004376589524701199,0.005308734309579677,-0.000657795156170593,-0.000525521781944871,0.013337088470630393,0.002434799759377595,-0.0021980832824047146,0.018643898843437742,0.005457704802602725,0.0007640092195818671,-0.017695005098165077,-0.017632810890226617,-0.006510532675802652,0.9996667363371469
0,240000000,0.14832763327471277,-0.3955111991131962,9.808920832334493,-0.20410341890740907,-0.0540760365245542,0.01574121842495188,0.0054326949797598445,-0.0006356455636211678,-0.0005474000055194495,0.011415669006795423,0.001969981928247741,-0.002144031752648466,0.02096090968719977,0.007786593260761383,-0.0005680507200067414,-0.017595330528567356,-0.017601188967973812,-0.006504286495894822,0.999669093624327
0,250000000,0.12312334196491513,-0.4101655669242304,9.83278763359764,-0.22951137882238237,-0.06979661091161024,0.039184964068612105,0.005536230458034197,-0.0006189088954027255,-0.0005676763911051097,0.009249080033013614,0.0013511507586308385,-0.0018721724549256528,0.02336243535788703,0.008992869860817002,-0.0016987967524072288,-0.017483797419052927,-0.01756085457201294,-0.006503428506595808,0.999671765447124
0,260000000,0.10059569437372037,-0.42321845162081023,9.855155804305102,-0.252111690452114,-0.08425125259569187,0.06116984442621187,0.005616838195322771,-0.0006091413388542577,-0.0005840464374338161,0.006834800246566687,0.0005782694809624542,-0.0013651953436799058,0.025848471645418685,0.00907658026072975,-0.002627973005558964,-0.017360066825985766,-0.01751744666446078,-0.006507037083810583,0.9996746598821764
0,270000000,0.08524992017815158,-0.4325397734888524,9.871149766206313,-0.26731467399249914,-0.09553554212152195,0.07691104225784615,0.0056722964079938265,-0.0006077724879691715,-0.000594351530008641,0.004231503984269158,-0.00032330645275549335,-0.0006695878414879739,0.02841902456183014,0.008037776019831962,-0.003355295646880429,-0.017223800063894276,-0.017476604041335064,-0.006514185888150038,0.9996776852589818
0,280000000,0.07719785836274312,-0.4381250488035791,9.880768973597732,-0.2751203294435352,-0.10364947948909942,0.0864085575635123,0.00570108479766418,-0.0006159307716888662,-0.0005970175490443985,0.0015131645270145269,-0.0013218735209404773,0.00015221322639045857,0.031074110360425247,0.005876514636400036,-0.0038804528879783466,-0.017074659160416623,-0.017443965126565972,-0.006523942472902882,0.9996807501746889
0,290000000,0.07655110026567144,-0.4399703819821024,9.884012175296888,-0.27552865680522215,-0.10859306469842424,0.08966239034321032,0.005702422798833595,-0.0006344275837619762,-0.0005910947430121105,-0.0012462448443037065,-0.0023857282020099684,0.0010377710346957075,0.033813755578367376,0.002592859590713317,-0.004203104991501129,-0.016912307074633603,-0.01742516774624169,-0.006535366806394018,0.9996837631867063
0,300000000,0.08342034605098708,-0.43807266387856725,9.880876559222152,-0.2685396560775602,-0.11036629774949652,0.08667254059694028,0.005676269578685833,-0.0006637572827035143,-0.0005762577286332338,-0.00397275084879208,-0.003483166974381452,0.0019246487581681027,0.036637997106508016,-0.001813119606366779,-0.004322884281548881,-0.01673640767744735,-0.017425848882568762,-0.006547509708990291,0.9996866321829991
0,310000000,0.09788271784745284,-0.432442388818341,9.871356650062136,-0.25415332726054896,-0.10896917864231614,0.07743900832470209,0.005623324037372868,-0.000704097191817965,-0.0005528054908832125,-0.006592380205557082,-0.004582486316472392,0.002750409571547953,0.0391641744242853,-0.006370519506507698,-0.004171091220868282,-0.01654723185566192,-0.017450016454417783,-0.006559303422118805,0.9996892825184593
0,320000000,0.11988541477273541,-0.4231415876787087,9.855443393439064,-0.23236967035418876,-0.1044017073768832,0.06196179352649579,0.005545024807673826,-0.0007553075991921787,-0.0005216613829874817,-0.00903115963370523,-0.005651982706700268,0.0034526166495755842,0.041009584246759205,-0.010108413209512874,-0.0036794718063222127,-0.01634747582323954,-0.017495164659580585,-0.006569242282392625,0.9996917146318549
0,330000000,0.14934252708297618,-0.41024580573788477,9.833125933907803,-0.20318868535847937,-0.09666388395319761,0.04024089620232134,0.005443550255392893,-0.0008169317577060298,-0.00048437312642723995,-0.011215115852343032,-0.006659952623482549,0.00396883316699131,0.04217422240786842,-0.0130266913125663,-0.0028482985098751633,-0.01614044097205375,-0.01755715672691923,-0.006575716193450346,0.9996939493512188
0,340000000,0.18616776271165325,-0.3938312898203271,9.804392793304368,-0.166610372273421,-0.08575570837125943,0.012276316352178795,0.005321818478961404,-0.0008881958850146532,-0.000443112810934565,-0.013070275580576997,-0.007574692545236714,0.004236622298535453,0.042658101417431024,-0.01512523495652935,-0.0016778335461150944,-0.015929427112599207,-0.017631852655906097,-0.006577121635814166,0.9996960100924543
0,350000000,0.23027508600446747,-0.37397479616113344,9.769232723212411,-0.12263473109901371,-0.07167718063106869,-0.02193194602393171,0.005183487309693646,-0.0009680091635573262,-0.00040067689449374555,-0.01452266553751362,-0.008364498950380227,0.004193547218948329,0.042461250438597296,-0.016403915834147163,-0.00016832887766404998,-0.01571773241027486,-0.01771510932941803,-0.006571863126707307,0.9996979235771021
0,360000000,0.2764097527750863,-0.3528862613072409,9.733371315951555,-0.07665976338433171,-0.05632425720236514,-0.0567767603443656,0.0050329093284062765,-0.0010549795401697537,-0.0003604394773386588,-0.015516305764669048,-0.009003988166579317,0.0037958615215318557,0.0415837152838995,-0.016862596187472666,0.0016799737836713183,-0.015508653572598478,-0.017802780842887753,-0.006558354129574473,0.9996997202409014
0,370000000,0.31932213971324835,-0.3327657965501212,9.702543028093084,-0.03408348998322922,-0.04159290133536502,-0.08665097597479382,0.004874637048430941,-0.0011475875222313192,-0.0003258383145614552,-0.016067189786245533,-0.009493055986299882,0.003074580674361049,0.04002555842929441,-0.01650112879597482,0.0038668429823549796,-0.015305486286451946,-0.01789071904783623,-0.00653501741289075,0.9997014343337214
0,380000000,0.3589353667710412,-0.31367544956200827,9.676751975334023,0.0050940891042894135,-0.027483113030069846,-0.11155459291521179,0.004712928096921587,-0.0012443599741587263,-0.00029986082772737177,-0.01620930454537891,-0.009837918085158968,0.002079410664336012,0.03778685904559523,-0.015319356956801582,0.006392057533514817,-0.015111525904145596,-0.01797477430770465,-0.006500284857900692,0.9997031037113977
0,390000000,0.395173355073818,-0.2956771493729532,9.656003899793435,0.04087297387822423,-0.013994892286479588,-0.1314876111656196,0.004551700231871791,-0.0013438859171159834,-0.00028499737852838436,-0.01597663698520502,-0.010044790138773626,0.0008600574783568456,0.03486771304669159,-0.013317114458671347,0.009255406548615341,-0.014930068376859243,-0.018050796464034895,-0.006452596714990312,0.9997047693198777
0,400000000,0.4279603732177104,-0.2788329294625827,9.640305826304553,0.0732531643385752,-0.0011282391045942756,-0.14645003072601728,0.0043945313418021215,-0.0014448165290357196,-0.00028324126879031297,-0.015403174048859707,-0.01011988782276091,-0.0005337728966763489,0.031268233153957596,-0.010494225550867623,0.012456689474761275,-0.014764411433962402,-0.018114636011398445,-0.006390400308463754,0.9997064743718932
0,410000000,0.457239606720758,-0.2631825166225952,9.629665423923743,0.10223466048534216,0.011116846515586028,-0.15644185159640467,0.004244659445646448,-0.001545865144588987,-0.00029608874046793687,-0.0145229026794788,-0.01006942681273786,-0.002052374473863459,0.02767340923187438,-0.007431544559604208,0.015569157209590002,-0.014616743826901495,-0.018163124743019253,-0.00631281124785212,0.9997082574999655
0,420000000,0.4830295550357429,-0.24867547852510516,9.624089123723104,0.12781746231852548,0.02274036457406147,-0.16146307377678198,0.00410498269314985,-0.0016458072552296699,-0.0003245389756521,-0.013369809820198145,-0.009899622784321539,-0.003646041266304402,0.024768087381585334,-0.00471021531215533,0.01816621550119413,-0.014484809252112454,-0.01819701486241225,-0.006221597676115421,0.9997101333253473
0,430000000,0.5053664159657092,-0.23523886090888485,9.623581697407744,0.15000156983812493,0.033742315070831974,-0.16151369726714906,0.003978059364413866,-0.0017434805091376404,-0.00036909409655638825,-0.011977882414153571,-0.009616691413128983,-0.005265067287099067,0.022552178721613948,-0.002330489228963657,0.020247912095081366,-0.014365241270987037,-0.018218040875895708,-0.006119185848771292,0.9997121077562374
0,440000000,0.5242852003791041,-0.22279962460135153,9.628146543096094,0.16878698304414058,0.04412269800589754,-0.15659372206750605,0.0038661078702943996,-0.0018377847112720502,-0.0004297591655326727,-0.010381107404480927,-0.009226848374777252,-0.006859746549347355,0.02102559946246766,-0.0002926206237052148,0.021814303655719108,-0.01425467426813874,-0.01822793888555696,-0.0060079976243599936,0.9997141843897381
0,450000000,0.5398199601777228,-0.21128447139580323,9.637785874468742,0.18417370193657234,0.05388151337925815,-0.14670314817785277,0.003771006751890127,-0.001927681823326921,-0.0005060421850582308,-0.008613471734316036,-0.008736309344883382,-0.008380373066149156,0.02018827087957793,0.0014031332987759983,0.02286545573686884,-0.014149742535273563,-0.018228445368059565,-0.005890451643595373,0.999716365348234
0,460000000,0.5511387238705527,-0.20174140705992727,9.65161752653511,0.1953170316065344,0.06188154619503901,-0.1327254979391041,0.003694287642161953,-0.0020122054405664613,-0.0005969614604293128,-0.00671177799565191,-0.008155080714587629,-0.009780185924196393,0.020040119295173808,0.002756512443260444,0.023401442765811922,-0.01404707952261752,-0.018221296288811088,-0.005768964275858611,0.9997186519064374
0,470000000,0.5574080696781926,-0.1952177285608179,9.668759302562554,0.2013722761381855,0.06698558010169875,-0.1155442947454159,0.0036370578348510207,-0.002090565036503733,-0.0007011265893175356,-0.004724091385979726,-0.007508331750679675,-0.011024204515081432,0.020581076069617094,0.0037672538246904894,0.02342234804149658,-0.0139433172575156,-0.018208226550806946,-0.005645950332739252,0.9997210449093142
0,480000000,0.5586591929784785,-0.19163823798455693,9.689212149430594,0.20233943553152586,0.06919361509923738,-0.09515953859678816,0.0035999228544767448,-0.002162250207762284,-0.0008168194514075466,-0.0027012927566825756,-0.006825022442250726,-0.012080393309254905,0.021811077602724598,0.004435091569468267,0.022928263746639598,-0.013835085929777415,-0.018190969777802865,-0.005523823548455522,0.9997235449809434
0,490000000,0.5549233723243391,-0.19092704760702667,9.712976724878473,0.19821850978655528,0.06850565118765485,-0.07157122949322087,0.003582979416961507,-0.0022270401508333038,-0.0009420015710825957,-0.0006942629591435755,-0.0061341127783919955,-0.0129167167771674,0.023730065345611305,0.004759756918540163,0.0219192909738065,-0.013719013643337557,-0.01817125843171641,-0.0054049968270400385,0.9997261525242608
0,500000000,0.5462322343676312,-0.19300760720824323,9.74005376864117,0.18900949890327384,0.06492168836695116,-0.044779367434714105,0.0035858154297159217,-0.002285003662109375,-0.0010743141174316406,0.0012461171552541638,-0.005464562748194699,-0.013501139389269527,0.02633798582357386,0.004740978233278457,0.020395539765509476,-0.013591726333840213,-0.01815082426428525,-0.00529188225609516,0.9997288675115772
0,510000000,0.5326161889338662,-0.1978238119709981,9.770444139936945,0.1747124028816814,0.05844172663712631,-0.014783952421267801,0.0036075099916104136,-0.0023364991378738154,-0.001211077904250235,0.0030689667351275337,-0.004845332340750043,-0.013801625616011884,0.029005725702912762,0.0044277240061787095,0.018692191563214836,-0.013450885976625637,-0.018131308192825355,-0.005186388529258279,0.9997316793538574
0,520000000,0.5140990692036911,-0.2054036735541542,9.804148045121329,0.15532722172177812,0.04906576599818029,0.018415015547117997,0.0036466333931173267,-0.002382174574295348,-0.001349293390035644,0.004723404929093425,-0.004305381545149241,-0.013786139927845083,0.03110416882661977,0.003869247203044248,0.017144379182578145,-0.013298305517855748,-0.01811398898286391,-0.0050884133429020175,0.9997345380265374
0,530000000,0.49070352355816826,-0.2157968355078059,9.84116593685529,0.13085395542356393,0.03679380645011312,0.054817536470443316,0.003701247116111972,-0.0024229675674476425,-0.0014856406779921727,0.006158550885768729,-0.0038736703504835073,-0.013422646795219727,0.03263326483730218,0.0030656966045587413,0.015752152669938152,-0.013136835298117223,-0.018100056948823922,-0.004997349937021381,0.9997373845117559
0,540000000,0.4624528566239148,-0.2290536968077359,9.881498783551459,0.10129260398703883,0.021625847992924774,0.09442361034870814,0.003768903833844206,-0.0024601053132720097,-0.0016164795160267253,0.007323523753770335,-0.0035791587458440495,-0.012679110688586417,0.03359296807346875,0.002017215476903851,0.014515570328462558,-0.012969325151505269,-0.018090704481826772,-0.004912589322119008,0.9997401609831517
0,550000000,0.4293710678884731,-0.24522552238177467,9.92514802601016,0.0666431674122028,0.0035618906266152786,0.13723323718191247,0.0038466474113647564,-0.0024951046076289174,-0.0017378492967523584,0.008167442681715138,-0.0034508067203220818,-0.011523496078395765,0.03398323756339829,0.0007239415720659325,0.013434698713002147,-0.012798624511117063,-0.018087125565350925,-0.004833520324502272,0.9997428110172532
0,560000000,0.39595935393688003,-0.26100919657877775,9.964619428854144,0.03168142458391725,-0.014268344263186704,0.17583794346392775,0.003931052702938587,-0.0025297457652904143,-0.0018455307946165789,0.008655346062192322,-0.0035071418708264475,-0.009948462317346835,0.03380403702222815,-0.0008139928729512535,0.012509612631109964,-0.012627582483800255,-0.018090515364652015,-0.004759529768712151,0.9997452797042039
0,570000000,0.3667208223469771,-0.27311488355290364,9.992414303741711,0.0011831771597659614,-0.028735120367155646,0.20282922036221818,0.004018663332743699,-0.0025657857285601438,-0.0019357252767124855,0.008815949491407286,-0.0037249620762996893,-0.008045448640396347,0.03305533485239818,-0.002596461138642529,0.01174039514972616,-0.012459047894032281,-0.018102069890317245,-0.004690002797178656,0.9997475136578349
0,580000000,0.34168196417498675,-0.28161445282467074,10.008527578623351,-0.02485157486024493,-0.03983843768528742,0.21820706787677377,0.004106429476109952,-0.0026046711750424834,-0.0020057336153507244,0.008693887923401438,-0.0040706327488834355,-0.005930589341381604,0.0317371041475849,-0.004623342027881218,0.011127137607032392,-0.012295869296887484,-0.01812298573630525,-0.004624323327123976,0.9997494609250868
0,590000000,0.3208679070132869,-0.2865792183316167,10.012953978610502,-0.046422831476115034,-0.04757829621758185,0.22197148600759414,0.00419174765775665,-0.0026475124364679914,-0.002054018025779758,0.008333796312216188,-0.0045105193007193125,-0.003720018714139985,0.02984932270026464,-0.0068945198737890906,0.010669939628971668,-0.012140894960112903,-0.018154459892755503,-0.004561874644686487,0.9997510707947734
0,600000000,0.3043021878836943,-0.28807933577167455,10.005688124300963,-0.0635305926878444,-0.05195469596403895,0.21412247475467952,0.004272460752048346,-0.002695083498693407,-0.0020802020661849774,0.007780309611892939,-0.005010987143948949,-0.0015298710525088331,0.027391973013040995,-0.00940988455123681,0.010368909149938347,-0.011996972815406239,-0.01819768963375067,-0.004502040136192586,0.9997522935056825
0,610000000,0.29199294524985603,-0.2861672840423777,9.986725478488557,-0.07617485849543301,-0.05296763692465869,0.19466003411802968,0.004346857982852725,-0.0027478220016909916,-0.002085070637694031,0.007078062776473101,-0.005538401690713968,0.00052371934967449,0.024840084508249177,-0.01175837926179603,0.010119382815203238,-0.011866152466995347,-0.018253196290372375,-0.004444327075813189,0.9997531011243018
0,620000000,0.28389228142822104,-0.2808299211344747,9.956064839477055,-0.08435562889888089,-0.0506171190994411,0.16358416409764467,0.004413674923654298,-0.0028058292395591877,-0.002070569984369275,0.006271690759998081,-0.0060591283531560005,0.002324618198572645,0.022668735693360562,-0.013529048826108463,0.0098164936667032,-0.01174729207455197,-0.018318796256328748,-0.0043887367983829655,0.9997535505423069
0,630000000,0.2799377511077591,-0.2720368027580562,9.913705607811773,-0.08807290389818795,-0.04490314248838615,0.12089486469352444,0.004472093497327023,-0.002868870160515513,-0.0020398076932135467,0.005405828516509284,-0.006539532543416668,0.0037566912003482735,0.020877977395002138,-0.014721943910479107,0.0094600563401704,-0.011638453312430692,-0.018391628857196116,-0.004335396764472892,0.9997537190365275
0,640000000,0.2800666359684949,-0.25975657273987823,9.859647002281061,-0.08732668349335428,-0.035825707091493866,0.06659213590566909,0.004521741976418525,-0.002936373366898337,-0.001997052694166168,0.004525111000048123,-0.0069459796736376,0.004703804061164021,0.019467857697689578,-0.015337112924450712,0.009049891281598058,-0.011537699392322983,-0.01846883249451949,-0.004284436894499825,0.999753683323807
0,650000000,0.28421660051475545,-0.24395738744406256,9.793888164743027,-0.08211696768437986,-0.02338481290876424,0.0006759777340785977,0.0045626949829227215,-0.003007431115161552,-0.0019477352601064979,0.0036741731646560004,-0.007244835155960422,0.005049822487182537,0.018438421938504135,-0.01537460200665873,0.008585824742054528,-0.01144309495786735,-0.01854754470803929,-0.004235988826152916,0.9997535199046579
0,660000000,0.28958327392402095,-0.22840396436887644,9.729386130674936,-0.07569882644498428,-0.011064382282215707,-0.06392642846381563,0.004595446362969824,-0.003080828348551279,-0.001898339280468786,0.002886799737595839,-0.007414077470078225,0.004721702763407245,0.017789712708960116,-0.014834455015522418,0.008067688775798179,-0.01135270595882877,-0.018624902247875653,-0.004190185392490352,0.999753305285882
0,670000000,0.29337021515147665,-0.21685140360512808,9.6791023315582,-0.07132733750958449,-0.0023483458601910017,-0.11428787050975708,0.0046206108048352235,-0.0031553620567823515,-0.0018552172689760837,0.0021533744614096583,-0.007478137448953154,0.0038187637984127497,0.01752176986365961,-0.013716713524528612,0.007495321241408476,-0.011264599504817603,-0.018698041156985624,-0.00414716032061847,0.999753116082247
0,680000000,0.2955281010262174,-0.2092542041144064,9.643042250402864,-0.06900250087818162,0.0027632963573086143,-0.15040834840374123,0.004638625457630496,-0.003230160636217505,-0.0018234053698331643,0.0014534308130574913,-0.007473059034630461,0.0024834152337186257,0.017634630535328513,-0.012021416821867309,0.00686856580564825,-0.011176843698561603,-0.018764096864123364,-0.004107048150884871,0.9997530289973109
0,690000000,0.2960075365656409,-0.2055676303003033,9.621211138224195,-0.0687243165507757,0.004270544370283163,-0.17228786214576783,0.004649722804799694,-0.0033047129226346783,-0.0018065156308280095,0.0007665022694993758,-0.007434886169155399,0.000858066710844467,0.01812832915582819,-0.009748601914178126,0.006187271949771408,-0.011087507448786518,-0.018820204287480817,-0.00406998437653883,0.9997531206834641
0,700000000,0.2947582526905702,-0.2057471803565154,9.613614069131023,-0.07049278452736671,0.002173398178732671,-0.17992641173583754,0.00465393066488673,-0.0033788681912323426,-0.0018067360033380275,7.212230769532716e-05,-0.007399662794573214,-0.0009148721286901927,0.019002897482736314,-0.006898303534166822,0.005451294977993192,-0.010994660262717308,-0.018863497949199042,-0.004036105803815342,0.9997534674812427
0,710000000,0.29174514980702937,-0.20975529365917261,9.620255321987944,-0.07430790480795464,-0.0035281422173428917,-0.17332399717394975,0.004651072191109051,-0.003452836156631278,-0.0018248303423189505,-0.0006501755953946159,-0.007403432852929159,-0.0026929916433657605,0.020036087857501227,-0.003998387397105152,0.004774759175759145,-0.010896749165365432,-0.018891989166635342,-0.004005391553091476,0.9997541249934713
